Question,Option A,Option B,Option C,Option D,Correct Answer,Solution,Category,Subcategory
Which statement correctly describes standardisation (in ML)?,a subset of data used during training to tune model hyperparameters and prevent overfitting,a technique for assessing how well a model generalises by partitioning data into multiple training and testing subsets,the process of transforming data to have a mean of zero and a standard deviation of one,"an ensemble technique that combines multiple weak learners sequentially, with each one correcting errors of its predecessor",C,"By definition, standardisation (in ML) is: the process of transforming data to have a mean of zero and a standard deviation of one",ML – Machine Learning,ML Basics
"A classifier has precision 0.15 and recall 0.56 (from 5 TP, 28 FP, 4 FN). What is its F1 score (rounded to 2 decimal places)?",0.24,0.34,0.14,0.04,A,F1 = 2×(Precision×Recall)/(Precision+Recall) = 2×(0.15×0.56)/(0.15+0.56) = 0.24.,ML – Machine Learning,Model Evaluation
A classifier has 77 true positives and 42 false positives. What is its precision (rounded to 2 decimal places)?,0.65,0.75,0.35,0.45,A,Precision = TP / (TP + FP) = 77 / (77 + 42) = 0.65.,ML – Machine Learning,Model Evaluation
What is ensemble learning?,the number of training examples used in one iteration of model parameter updates,a machine learning technique that combines predictions from multiple models to improve overall performance,a hyperparameter that controls the size of the steps taken when updating model parameters during training,"the average loss across an entire training dataset, which a model seeks to minimise during training",B,ensemble learning is: a machine learning technique that combines predictions from multiple models to improve overall performance,ML – Machine Learning,ML Basics
A classifier has 67 true positives and 10 false positives. What is its precision (rounded to 2 decimal places)?,0.87,0.97,0.72,0.67,A,Precision = TP / (TP + FP) = 67 / (67 + 10) = 0.87.,ML – Machine Learning,Model Evaluation
"Fill in the blank: ______ refers to ""the average loss across an entire training dataset, which a model seeks to minimise during training"".",a hidden layer (in a neural network),a cost function (in ML),L1 regularisation (Lasso),a Markov chain,B,"a cost function (in ML) refers to: the average loss across an entire training dataset, which a model seeks to minimise during training",ML – Machine Learning,ML Basics
"Fill in the blank: ______ refers to ""a technique where a model trained on one task is reused as the starting point for a model on a related task"".",A/B testing (in ML),transfer learning (in ML),dropout (in neural networks),feature scaling,B,transfer learning (in ML) refers to: a technique where a model trained on one task is reused as the starting point for a model on a related task,ML – Machine Learning,ML Basics
"Which term matches this description: ""the line or surface that separates different predicted classes in a classification model's feature space""?",standardisation (in ML),a decision boundary,a benchmark dataset (in ML),k-fold cross-validation,B,The description matches a decision boundary: the line or surface that separates different predicted classes in a classification model's feature space,ML – Machine Learning,ML Basics
A classifier has 132 true positives and 17 false negatives. What is its recall (rounded to 2 decimal places)?,0.89,0.69,0.99,1.00,A,Recall = TP / (TP + FN) = 132 / (132 + 17) = 0.89.,ML – Machine Learning,Model Evaluation
"Which term matches this description: ""a resampling technique that involves repeatedly drawing samples with replacement from a dataset to estimate a statistic""?",model deployment,bootstrapping (in statistics/ML),Machine Learning (ML),a benchmark dataset (in ML),B,The description matches bootstrapping (in statistics/ML): a resampling technique that involves repeatedly drawing samples with replacement from a dataset to estimate a statistic,ML – Machine Learning,ML Basics
Which statement correctly describes information gain (in decision trees)?,the process of removing sections of a decision tree to reduce complexity and prevent overfitting,"a metric used to decide which feature to split on at each step, based on the reduction in entropy",a decision boundary in a support vector machine that separates data points of different classes in high-dimensional space,a supervised learning algorithm that finds the optimal boundary (hyperplane) to separate data into classes,B,"By definition, information gain (in decision trees) is: a metric used to decide which feature to split on at each step, based on the reduction in entropy",ML – Machine Learning,Classification
A classifier has 26 true positives and 25 false positives. What is its precision (rounded to 2 decimal places)?,0.71,0.61,0.66,0.51,D,Precision = TP / (TP + FP) = 26 / (26 + 25) = 0.51.,ML – Machine Learning,Model Evaluation
"Fill in the blank: ______ refers to ""a technique used in deep learning to stabilise and accelerate training by normalising layer inputs"".",a baseline model,batch normalisation,a cost function (in ML),model interpretability techniques,B,batch normalisation refers to: a technique used in deep learning to stabilise and accelerate training by normalising layer inputs,ML – Machine Learning,ML Basics
"Which term matches this description: ""an application of association rule learning used to discover products frequently purchased together""?",market basket analysis,the elbow method,t-SNE (t-distributed Stochastic Neighbor Embedding),hierarchical clustering,A,The description matches market basket analysis: an application of association rule learning used to discover products frequently purchased together,ML – Machine Learning,Unsupervised Learning
"Which term matches this description: ""the known output or target value associated with an input example in supervised learning""?",XGBoost,oversampling (in ML),a label (in ML),feature engineering,C,The description matches a label (in ML): the known output or target value associated with an input example in supervised learning,ML – Machine Learning,ML Basics
What is Jupyter Notebook?,a tool that chains together multiple data processing and modelling steps into a single workflow,"an open-source web application that allows users to create documents containing live code, equations, and visualisations","an open-source machine learning framework developed by Google, widely used for building deep learning models",a popular open-source Python library used for implementing machine learning algorithms,B,"Jupyter Notebook is: an open-source web application that allows users to create documents containing live code, equations, and visualisations",ML – Machine Learning,ML Tools
Which statement correctly describes recall (in ML)?,a metric that measures the proportion of true positive predictions among all positive predictions made by a model,a metric that measures the proportion of actual positives correctly identified by a model,a metric that summarises the overall performance of a classification model based on its ROC curve,a graphical plot used to evaluate the performance of a binary classification model at various threshold settings,B,"By definition, recall (in ML) is: a metric that measures the proportion of actual positives correctly identified by a model",ML – Machine Learning,Model Evaluation
