Question,Option A,Option B,Option C,Option D,Correct Answer,Solution,Category,Subcategory
Find the Simple Interest on ₹23896 at 12% per annum for 1 years.,3068,2868,3168,2668,B,SI = (P × R × T)/100 = (23896 × 12 × 1)/100 = ₹2868.,Aptitude,Simple Interest
"Find the average of these numbers: 85, 86, 96.",84,90,92,89,D,"Sum = 267, Count = 3, Average = 267/3 = 89.",Aptitude,Averages
Find the Compound Interest on ₹8378 at 10% per annum for 3 years (compounded annually).,2823,2793,2753,2773,D,Amount = P(1+R/100)^T = 8378(1+10/100)^3 ≈ ₹11151. CI = Amount − P = ₹2773.,Aptitude,Compound Interest
Find the Simple Interest on ₹33740 at 8% per annum for 2 years.,5698,5398,5598,5098,B,SI = (P × R × T)/100 = (33740 × 8 × 2)/100 = ₹5398.,Aptitude,Simple Interest
What is the HCF (Highest Common Factor) of 79 and 28?,-3.0,1,2,3,B,"HCF(79,28) = 1.",Aptitude,LCM and HCF
A shopkeeper buys an item for ₹661 and sells it at a 25% profit. What is the selling price?,846,856,826,906,C,Profit amount = 25% of 661 = ₹165. Selling price = 661 + 165 = ₹826.,Aptitude,Profit and Loss
A shopkeeper buys an item for ₹3611 and sells it at a 15% loss. What is the selling price?,3019,3069,3119,2989,B,Loss amount = 15% of 3611 = ₹542. Selling price = 3611 - 542 = ₹3069.,Aptitude,Profit and Loss
A shopkeeper buys an item for ₹2024 and sells it at a 20% loss. What is the selling price?,1599,1619,1669,1649,B,Loss amount = 20% of 2024 = ₹405. Selling price = 2024 - 405 = ₹1619.,Aptitude,Profit and Loss
A shopkeeper buys an item for ₹1878 and sells it at a 10% profit. What is the selling price?,1986,2066,2146,2116,B,Profit amount = 10% of 1878 = ₹188. Selling price = 1878 + 188 = ₹2066.,Aptitude,Profit and Loss
Find the Compound Interest on ₹12402 at 20% per annum for 2 years (compounded annually).,5457,5437,5307,5407,A,Amount = P(1+R/100)^T = 12402(1+20/100)^2 ≈ ₹17859. CI = Amount − P = ₹5457.,Aptitude,Compound Interest
"A can complete a piece of work in 10 days and B can complete it in 11 days. Working together, how many days will they take (rounded to 2 decimal places)?",4.74,6.24,6.74,5.24,D,Combined rate = 1/10 + 1/11. Time together = (10×11)/(10+11) = 5.24 days.,Aptitude,Time and Work
"Find the average of these numbers: 23, 42, 76.",45,47,52,48,B,"Sum = 141, Count = 3, Average = 141/3 = 47.",Aptitude,Averages
Find the Compound Interest on ₹7166 at 5% per annum for 2 years (compounded annually).,735,685,635,585,A,Amount = P(1+R/100)^T = 7166(1+5/100)^2 ≈ ₹7901. CI = Amount − P = ₹735.,Aptitude,Compound Interest
A vehicle covers 236 km at a speed of 59 km/h. How long does it take?,5,1,4,2,C,Distance = Speed × Time = 59 × 4 = 236 km. So the answer is 4 hours.,Aptitude,Time and Distance
What is the LCM (Least Common Multiple) of 16 and 11?,172,180,176,177,C,"LCM(16,11) = (16×11)/HCF(16,11) = 176.",Aptitude,LCM and HCF
Find the Simple Interest on ₹33752 at 7% per annum for 4 years.,9451,9751,9401,9251,A,SI = (P × R × T)/100 = (33752 × 7 × 4)/100 = ₹9451.,Aptitude,Simple Interest
A vehicle travels at 67 km/h for 9 hours. What distance does it cover?,601,606,604,603,D,Distance = Speed × Time = 67 × 9 = 603 km. So the answer is 603 km.,Aptitude,Time and Distance
A quantity of 891 is decreased by 50%. What is the new value?,445,460,430,435,A,"50% of 891 = 446. Since it decreased, new value = 891 - 446 = 445.",Aptitude,Percentage
Find the Simple Interest on ₹39624 at 8% per annum for 6 years.,19020,19120,18920,19220,A,SI = (P × R × T)/100 = (39624 × 8 × 6)/100 = ₹19020.,Aptitude,Simple Interest
"Find the average of these numbers: 62, 42, 34.",48,46,47,44,B,"Sum = 138, Count = 3, Average = 138/3 = 46.",Aptitude,Averages
What is the LCM (Least Common Multiple) of 9 and 29?,263,262,261,265,C,"LCM(9,29) = (9×29)/HCF(9,29) = 261.",Aptitude,LCM and HCF
A quantity of 318 is increased by 30%. What is the new value?,398,408,423,413,D,"30% of 318 = 95. Since it increased, new value = 318 + 95 = 413.",Aptitude,Percentage
"A can complete a piece of work in 11 days and B can complete it in 5 days. Working together, how many days will they take (rounded to 2 decimal places)?",3.44,3.94,5.44,4.44,A,Combined rate = 1/11 + 1/5. Time together = (11×5)/(11+5) = 3.44 days.,Aptitude,Time and Work
A shopkeeper buys an item for ₹4236 and sells it at a 25% profit. What is the selling price?,5295,5265,5375,5325,A,Profit amount = 25% of 4236 = ₹1059. Selling price = 4236 + 1059 = ₹5295.,Aptitude,Profit and Loss
Is 660 divisible by 5?,Yes,No,Only sometimes,Cannot say,A,"660 ÷ 5 leaves remainder 0, so the answer is Yes.",Aptitude,Divisibility
A quantity of 73 is increased by 20%. What is the new value?,108,83,93,88,D,"20% of 73 = 15. Since it increased, new value = 73 + 15 = 88.",Aptitude,Percentage
A vehicle covers 162 km in 2 hours. What is its speed?,81,79,86,76,A,Distance = Speed × Time = 81 × 2 = 162 km. So the answer is 81 km/h.,Aptitude,Time and Distance
Find the Compound Interest on ₹11397 at 5% per annum for 2 years (compounded annually).,1188,1148,1168,1018,C,Amount = P(1+R/100)^T = 11397(1+5/100)^2 ≈ ₹12565. CI = Amount − P = ₹1168.,Aptitude,Compound Interest
Find the Simple Interest on ₹47683 at 12% per annum for 5 years.,28560,28610,28310,28510,B,SI = (P × R × T)/100 = (47683 × 12 × 5)/100 = ₹28610.,Aptitude,Simple Interest
Find the Compound Interest on ₹4969 at 10% per annum for 3 years (compounded annually).,1595,1545,1495,1645,D,Amount = P(1+R/100)^T = 4969(1+10/100)^3 ≈ ₹6614. CI = Amount − P = ₹1645.,Aptitude,Compound Interest
A shopkeeper buys an item for ₹1527 and sells it at a 10% loss. What is the selling price?,1324,1424,1374,1344,C,Loss amount = 10% of 1527 = ₹153. Selling price = 1527 - 153 = ₹1374.,Aptitude,Profit and Loss
"Find the average of these numbers: 73, 38, 36.",49,47,52,48,A,"Sum = 147, Count = 3, Average = 147/3 = 49.",Aptitude,Averages
A quantity of 312 is decreased by 20%. What is the new value?,270,250,230,240,B,"20% of 312 = 62. Since it decreased, new value = 312 - 62 = 250.",Aptitude,Percentage
Find the Simple Interest on ₹34587 at 12% per annum for 5 years.,20752,20652,20802,20852,A,SI = (P × R × T)/100 = (34587 × 12 × 5)/100 = ₹20752.,Aptitude,Simple Interest
A quantity of 614 is increased by 5%. What is the new value?,645,660,650,625,A,"5% of 614 = 31. Since it increased, new value = 614 + 31 = 645.",Aptitude,Percentage
A shopkeeper buys an item for ₹3028 and sells it at a 20% profit. What is the selling price?,3634,3654,3604,3664,A,Profit amount = 20% of 3028 = ₹606. Selling price = 3028 + 606 = ₹3634.,Aptitude,Profit and Loss
A shopkeeper buys an item for ₹3634 and sells it at a 5% profit. What is the selling price?,3766,3896,3816,3796,C,Profit amount = 5% of 3634 = ₹182. Selling price = 3634 + 182 = ₹3816.,Aptitude,Profit and Loss
A vehicle covers 324 km in 4 hours. What is its speed?,86,81,79,82,B,Distance = Speed × Time = 81 × 4 = 324 km. So the answer is 81 km/h.,Aptitude,Time and Distance
Find the Simple Interest on ₹14314 at 7% per annum for 4 years.,4208,4008,3708,3908,B,SI = (P × R × T)/100 = (14314 × 7 × 4)/100 = ₹4008.,Aptitude,Simple Interest
What is the HCF (Highest Common Factor) of 11 and 65?,5,3,1,4,C,"HCF(11,65) = 1.",Aptitude,LCM and HCF
"Two numbers are in the ratio 3:7. If their sum is 150, find the larger number.",102,110,105,90,C,Total parts = 3+7 = 10. Each part = 150/10 = 15. Larger number = 7 × 15 = 105.,Aptitude,Ratios
Find the Simple Interest on ₹42449 at 10% per annum for 5 years.,20924,21174,21224,21124,C,SI = (P × R × T)/100 = (42449 × 10 × 5)/100 = ₹21224.,Aptitude,Simple Interest
Find the Simple Interest on ₹33711 at 5% per annum for 6 years.,10413,9813,10113,10213,C,SI = (P × R × T)/100 = (33711 × 5 × 6)/100 = ₹10113.,Aptitude,Simple Interest
A vehicle covers 873 km in 9 hours. What is its speed?,95,92,97,99,C,Distance = Speed × Time = 97 × 9 = 873 km. So the answer is 97 km/h.,Aptitude,Time and Distance
A quantity of 371 is increased by 15%. What is the new value?,442,432,427,437,C,"15% of 371 = 56. Since it increased, new value = 371 + 56 = 427.",Aptitude,Percentage
"A can complete a piece of work in 6 days and B can complete it in 16 days. Working together, how many days will they take (rounded to 2 decimal places)?",3.36,3.86,6.36,4.36,D,Combined rate = 1/6 + 1/16. Time together = (6×16)/(6+16) = 4.36 days.,Aptitude,Time and Work
Find the Compound Interest on ₹14915 at 10% per annum for 2 years (compounded annually).,3112,3152,3132,3182,C,Amount = P(1+R/100)^T = 14915(1+10/100)^2 ≈ ₹18047. CI = Amount − P = ₹3132.,Aptitude,Compound Interest
A quantity of 525 is increased by 15%. What is the new value?,599,619,589,604,D,"15% of 525 = 79. Since it increased, new value = 525 + 79 = 604.",Aptitude,Percentage
A shopkeeper buys an item for ₹3221 and sells it at a 40% profit. What is the selling price?,4459,4489,4529,4509,D,Profit amount = 40% of 3221 = ₹1288. Selling price = 3221 + 1288 = ₹4509.,Aptitude,Profit and Loss
"A can complete a piece of work in 11 days and B can complete it in 4 days. Working together, how many days will they take (rounded to 2 decimal places)?",1.43,0.93,2.93,4.93,C,Combined rate = 1/11 + 1/4. Time together = (11×4)/(11+4) = 2.93 days.,Aptitude,Time and Work
"A can complete a piece of work in 16 days and B can complete it in 13 days. Working together, how many days will they take (rounded to 2 decimal places)?",7.17,5.17,8.67,6.67,A,Combined rate = 1/16 + 1/13. Time together = (16×13)/(16+13) = 7.17 days.,Aptitude,Time and Work
What is the HCF (Highest Common Factor) of 94 and 65?,2,4,1,5,C,"HCF(94,65) = 1.",Aptitude,LCM and HCF
"A can complete a piece of work in 17 days and B can complete it in 5 days. Working together, how many days will they take (rounded to 2 decimal places)?",2.36,3.86,4.86,3.36,B,Combined rate = 1/17 + 1/5. Time together = (17×5)/(17+5) = 3.86 days.,Aptitude,Time and Work
A shopkeeper buys an item for ₹4223 and sells it at a 40% profit. What is the selling price?,5962,5992,5882,5912,D,Profit amount = 40% of 4223 = ₹1689. Selling price = 4223 + 1689 = ₹5912.,Aptitude,Profit and Loss
A quantity of 631 is decreased by 50%. What is the new value?,315,330,295,320,A,"50% of 631 = 316. Since it decreased, new value = 631 - 316 = 315.",Aptitude,Percentage
Find the Simple Interest on ₹12527 at 4% per annum for 6 years.,3006,3056,3106,3206,A,SI = (P × R × T)/100 = (12527 × 4 × 6)/100 = ₹3006.,Aptitude,Simple Interest
What is the LCM (Least Common Multiple) of 14 and 17?,236,234,238,241,C,"LCM(14,17) = (14×17)/HCF(14,17) = 238.",Aptitude,LCM and HCF
"A can complete a piece of work in 5 days and B can complete it in 12 days. Working together, how many days will they take (rounded to 2 decimal places)?",1.53,5.03,2.03,3.53,D,Combined rate = 1/5 + 1/12. Time together = (5×12)/(5+12) = 3.53 days.,Aptitude,Time and Work
A shopkeeper buys an item for ₹469 and sells it at a 15% loss. What is the selling price?,429,399,479,349,B,Loss amount = 15% of 469 = ₹70. Selling price = 469 - 70 = ₹399.,Aptitude,Profit and Loss
"A can complete a piece of work in 15 days and B can complete it in 10 days. Working together, how many days will they take (rounded to 2 decimal places)?",6.00,8.00,6.50,7.50,A,Combined rate = 1/15 + 1/10. Time together = (15×10)/(15+10) = 6.00 days.,Aptitude,Time and Work
"Two numbers are in the ratio 11:7. If their sum is 288, find the larger number.",176,166,181,173,A,Total parts = 11+7 = 18. Each part = 288/18 = 16. Larger number = 11 × 16 = 176.,Aptitude,Ratios
"A can complete a piece of work in 14 days and B can complete it in 12 days. Working together, how many days will they take (rounded to 2 decimal places)?",6.96,7.96,4.96,6.46,D,Combined rate = 1/14 + 1/12. Time together = (14×12)/(14+12) = 6.46 days.,Aptitude,Time and Work
Find the Simple Interest on ₹42660 at 9% per annum for 6 years.,23236,22936,23036,23086,C,SI = (P × R × T)/100 = (42660 × 9 × 6)/100 = ₹23036.,Aptitude,Simple Interest
Find the Simple Interest on ₹10785 at 12% per annum for 3 years.,3583,4083,3883,3833,C,SI = (P × R × T)/100 = (10785 × 12 × 3)/100 = ₹3883.,Aptitude,Simple Interest
A quantity of 671 is decreased by 12%. What is the new value?,570,595,590,605,C,"12% of 671 = 81. Since it decreased, new value = 671 - 81 = 590.",Aptitude,Percentage
A quantity of 67 is decreased by 50%. What is the new value?,33,13,28,48,A,"50% of 67 = 34. Since it decreased, new value = 67 - 34 = 33.",Aptitude,Percentage
Is 86 divisible by 9?,No,Cannot say,Yes,Only sometimes,A,"86 ÷ 9 leaves remainder 5, so the answer is No.",Aptitude,Divisibility
A vehicle travels at 101 km/h for 10 hours. What distance does it cover?,1012,1011,1015,1010,D,Distance = Speed × Time = 101 × 10 = 1010 km. So the answer is 1010 km.,Aptitude,Time and Distance
A quantity of 646 is decreased by 40%. What is the new value?,388,403,408,398,A,"40% of 646 = 258. Since it decreased, new value = 646 - 258 = 388.",Aptitude,Percentage
A quantity of 728 is decreased by 10%. What is the new value?,675,655,640,670,B,"10% of 728 = 73. Since it decreased, new value = 728 - 73 = 655.",Aptitude,Percentage
Find the Compound Interest on ₹14619 at 5% per annum for 3 years (compounded annually).,2404,2354,2284,2304,D,Amount = P(1+R/100)^T = 14619(1+5/100)^3 ≈ ₹16923. CI = Amount − P = ₹2304.,Aptitude,Compound Interest
"Find the average of these numbers: 52, 66, 29, 98, 76, 15, 77.",57,58,59,54,C,"Sum = 413, Count = 7, Average = 413/7 = 59.",Aptitude,Averages
A quantity of 566 is decreased by 50%. What is the new value?,303,263,283,278,C,"50% of 566 = 283. Since it decreased, new value = 566 - 283 = 283.",Aptitude,Percentage
"Find the average of these numbers: 88, 45, 65.",66,68,69,65,A,"Sum = 198, Count = 3, Average = 198/3 = 66.",Aptitude,Averages
A quantity of 444 is decreased by 10%. What is the new value?,380,415,400,385,C,"10% of 444 = 44. Since it decreased, new value = 444 - 44 = 400.",Aptitude,Percentage
A shopkeeper buys an item for ₹211 and sells it at a 25% profit. What is the selling price?,314,184,264,284,C,Profit amount = 25% of 211 = ₹53. Selling price = 211 + 53 = ₹264.,Aptitude,Profit and Loss
A vehicle travels at 56 km/h for 3 hours. What distance does it cover?,171,168,167,165,B,Distance = Speed × Time = 56 × 3 = 168 km. So the answer is 168 km.,Aptitude,Time and Distance
"Find the average of these numbers: 21, 67, 59, 50, 60, 49.",51,52,50,54,A,"Sum = 306, Count = 6, Average = 306/6 = 51.",Aptitude,Averages
A fair six-sided die is rolled once. What is the probability of getting a number greater than 4?,3/4,1/4,1/6,1/3,D,"Favourable outcomes = 2, Total outcomes = 6. Probability = 2/6 = 1/3 (in simplest form).",Aptitude,Probability
A shopkeeper buys an item for ₹4200 and sells it at a 40% loss. What is the selling price?,2550,2520,2490,2570,B,Loss amount = 40% of 4200 = ₹1680. Selling price = 4200 - 1680 = ₹2520.,Aptitude,Profit and Loss
A quantity of 545 is decreased by 50%. What is the new value?,263,293,288,273,D,"50% of 545 = 272. Since it decreased, new value = 545 - 272 = 273.",Aptitude,Percentage
A quantity of 292 is decreased by 30%. What is the new value?,204,184,209,194,A,"30% of 292 = 88. Since it decreased, new value = 292 - 88 = 204.",Aptitude,Percentage
A fair coin is tossed once. What is the probability of getting heads?,1/3,2/3,1/2,1/12,C,"Favourable outcomes = 1, Total outcomes = 2. Probability = 1/2 = 1/2 (in simplest form).",Aptitude,Probability
"A can complete a piece of work in 19 days and B can complete it in 19 days. Working together, how many days will they take (rounded to 2 decimal places)?",10.50,7.50,9.50,8.00,C,Combined rate = 1/19 + 1/19. Time together = (19×19)/(19+19) = 9.50 days.,Aptitude,Time and Work
What is the LCM (Least Common Multiple) of 29 and 15?,432,437,435,431,C,"LCM(29,15) = (29×15)/HCF(29,15) = 435.",Aptitude,LCM and HCF
A quantity of 431 is increased by 10%. What is the new value?,474,494,479,484,A,"10% of 431 = 43. Since it increased, new value = 431 + 43 = 474.",Aptitude,Percentage
"Find the average of these numbers: 81, 99, 33.",66,71,74,68,B,"Sum = 213, Count = 3, Average = 213/3 = 71.",Aptitude,Averages
Find the Compound Interest on ₹16778 at 10% per annum for 3 years (compounded annually).,5534,5604,5454,5554,D,Amount = P(1+R/100)^T = 16778(1+10/100)^3 ≈ ₹22332. CI = Amount − P = ₹5554.,Aptitude,Compound Interest
A vehicle covers 707 km in 7 hours. What is its speed?,101,102,98,106,A,Distance = Speed × Time = 101 × 7 = 707 km. So the answer is 101 km/h.,Aptitude,Time and Distance
"Find the average of these numbers: 74, 90, 19, 20, 7.",37,43,42,41,C,"Sum = 210, Count = 5, Average = 210/5 = 42.",Aptitude,Averages
"Two numbers are in the ratio 7:12. If their sum is 361, find the larger number.",213,218,225,228,D,Total parts = 7+12 = 19. Each part = 361/19 = 19. Larger number = 12 × 19 = 228.,Aptitude,Ratios
A vehicle travels at 116 km/h for 3 hours. What distance does it cover?,353,348,351,345,B,Distance = Speed × Time = 116 × 3 = 348 km. So the answer is 348 km.,Aptitude,Time and Distance
A vehicle covers 153 km at a speed of 51 km/h. How long does it take?,2,5,3,6,C,Distance = Speed × Time = 51 × 3 = 153 km. So the answer is 3 hours.,Aptitude,Time and Distance
