Question,Option A,Option B,Option C,Option D,Correct Answer,Solution,Category,Subcategory
Which statement correctly describes a synonym?,a word that describes or modifies a noun,"a verb that does not require a direct object, e.g. 'She sleeps.'","a figure of speech that describes something by stating it is something else, e.g. 'Time is money'",a word that has the same or nearly the same meaning as another word,D,"By definition, a synonym is: a word that has the same or nearly the same meaning as another word",English Subjects,Vocabulary
"Which verb form correctly completes the sentence: ""He ___ his homework right now.""?",did,is doing,does,will do,B,"The sentence requires the Present Continuous form: 'is doing'. Full sentence: ""He is doing his homework right now.""",English Subjects,Tenses
Which word is similar in meaning to 'ancient'?,rare,old,expensive,strong,B,'old' is similar in meaning to 'ancient'.,English Subjects,Synonyms
Which word is a antonym of 'import'?,export,light,dry,pull,A,'export' is opposite in meaning to 'import'.,English Subjects,Antonyms
What is an intransitive verb?,"an auxiliary verb that expresses necessity, possibility, or ability, such as can, could, must, or should","a noun that names a specific person, place, or thing and begins with a capital letter","a word that expresses an action, occurrence, or state of being","a verb that does not require a direct object, e.g. 'She sleeps.'",D,"an intransitive verb is: a verb that does not require a direct object, e.g. 'She sleeps.'",English Subjects,Parts of Speech
'frigid' is a synonym of which word?,buy,fast,cold,wrong,C,'frigid' is similar in meaning to 'cold'.,English Subjects,Synonyms
Choose the word that is similar in meaning to 'sell':,vend,enjoy,dash,donate,A,'vend' is similar in meaning to 'sell'.,English Subjects,Synonyms
'filthy' is a synonym of which word?,like,lose,dirty,love,C,'filthy' is similar in meaning to 'dirty'.,English Subjects,Synonyms
"Which term matches this description: ""a noun that names a specific person, place, or thing and begins with a capital letter""?",a common noun,a proper noun,a transitive verb,an intransitive verb,B,"The description matches a proper noun: a noun that names a specific person, place, or thing and begins with a capital letter",English Subjects,Parts of Speech
"Which term matches this description: ""a word used in place of a noun, such as he, she, it, or they""?",a conjunction,a pronoun,a noun,a proper noun,B,"The description matches a pronoun: a word used in place of a noun, such as he, she, it, or they",English Subjects,Parts of Speech
'criticise' is a antonym of which word?,praise,heavy,left,agree,A,'criticise' is opposite in meaning to 'praise'.,English Subjects,Antonyms
Which word is similar in meaning to 'hilarious'?,thick,funny,jump,big,B,'funny' is similar in meaning to 'hilarious'.,English Subjects,Synonyms
Which statement correctly describes the past perfect tense?,"a verb tense used for actions that were ongoing in the past, e.g. 'She was walking to school.'","a verb tense used for actions happening right now, e.g. 'She is walking to school.'","a verb tense used for actions completed before another past action, e.g. 'She had walked to school before it rained.'","a verb tense used to describe habitual actions or general facts, e.g. 'She walks to school.'",C,"By definition, the past perfect tense is: a verb tense used for actions completed before another past action, e.g. 'She had walked to school before it rained.'",English Subjects,Tenses
Choose the word that is similar in meaning to 'real':,create,genuine,correct,conclude,B,'genuine' is similar in meaning to 'real'.,English Subjects,Synonyms
'defend' is a antonym of which word?,wise,attack,clean,humble,B,'defend' is opposite in meaning to 'attack'.,English Subjects,Antonyms
Which word is a antonym of 'happy'?,light,empty,hate,sad,D,'sad' is opposite in meaning to 'happy'.,English Subjects,Antonyms
"Fill in the blank: ______ refers to ""a word or phrase that expresses strong emotion, such as 'Wow!' or 'Ouch!'"".",an intransitive verb,a modal verb,a proper noun,an interjection,D,"an interjection refers to: a word or phrase that expresses strong emotion, such as 'Wow!' or 'Ouch!'",English Subjects,Parts of Speech
Choose the correct article to fill the blank: '___ actor',the,no article,a,an,D,"'actor' starts with a vowel sound, so the correct article is 'an'.",English Subjects,Articles
Choose the word that is opposite in meaning to 'push':,shrink,pull,pessimist,dirty,B,'pull' is opposite in meaning to 'push'.,English Subjects,Antonyms
'retain' is a synonym of which word?,keep,difficult,cruel,loud,A,'retain' is similar in meaning to 'keep'.,English Subjects,Synonyms
Choose the word that is similar in meaning to 'polite':,courteous,injure,beneficial,renowned,A,'courteous' is similar in meaning to 'polite'.,English Subjects,Synonyms
Which word is a antonym of 'love'?,defeat,hate,cold,narrow,B,'hate' is opposite in meaning to 'love'.,English Subjects,Antonyms
Choose the correct article to fill the blank: '___ island',a,no article,the,an,D,"'island' starts with a vowel sound, so the correct article is 'an'.",English Subjects,Articles
"Fill in the blank: ______ refers to ""a word used in place of a noun, such as he, she, it, or they"".",a proper noun,a modal verb,a pronoun,a collective noun,C,"a pronoun refers to: a word used in place of a noun, such as he, she, it, or they",English Subjects,Parts of Speech
Which statement correctly describes a simile?,"a figure of speech that compares two things using 'like' or 'as', e.g. 'as brave as a lion'","a word that connects words, phrases, or clauses, such as and, but, or because","a word (a, an, the) used before a noun to specify definiteness","the person, place, or thing that performs the action of the verb",A,"By definition, a simile is: a figure of speech that compares two things using 'like' or 'as', e.g. 'as brave as a lion'",English Subjects,Literary Devices
Choose the word that is opposite in meaning to 'advance':,sell,retreat,innocent,take,B,'retreat' is opposite in meaning to 'advance'.,English Subjects,Antonyms
Which statement correctly describes a modal verb?,"an auxiliary verb that expresses necessity, possibility, or ability, such as can, could, must, or should","a verb that requires a direct object to complete its meaning, e.g. 'She reads a book.'","a word that shows the relationship between a noun/pronoun and other words in a sentence, such as in, on, or under","a word that expresses an action, occurrence, or state of being",A,"By definition, a modal verb is: an auxiliary verb that expresses necessity, possibility, or ability, such as can, could, must, or should",English Subjects,Parts of Speech
Choose the word that is similar in meaning to 'expensive':,costly,courteous,detest,construct,A,'costly' is similar in meaning to 'expensive'.,English Subjects,Synonyms
Which statement correctly describes the present perfect tense?,"a verb tense used to describe actions that will happen, e.g. 'She will walk to school.'","a verb tense used for actions completed at an unspecified time before now, e.g. 'She has walked to school.'","a verb tense used for actions that were ongoing in the past, e.g. 'She was walking to school.'","a verb tense used for actions happening right now, e.g. 'She is walking to school.'",B,"By definition, the present perfect tense is: a verb tense used for actions completed at an unspecified time before now, e.g. 'She has walked to school.'",English Subjects,Tenses
Which word is opposite in meaning to 'right'?,give,public,left,strong,C,'left' is opposite in meaning to 'right'.,English Subjects,Antonyms
"Which term matches this description: ""a sentence with one independent clause and at least one dependent clause""?",a complex sentence,a subject in a sentence,a predicate in a sentence,a phrase,A,The description matches a complex sentence: a sentence with one independent clause and at least one dependent clause,English Subjects,Sentence Structure
Choose the correct article to fill the blank: '___ European city',no article,the,a,an,C,"'European city' starts with a consonant sound, so the correct article is 'a'.",English Subjects,Articles
'narrow' is a antonym of which word?,arrive,light,wide,buy,C,'narrow' is opposite in meaning to 'wide'.,English Subjects,Antonyms
Which article correctly precedes the word 'nest'?,the,a,no article,an,B,"'nest' starts with a consonant sound, so the correct article is 'a'.",English Subjects,Articles
Which word is similar in meaning to 'disapprove'?,useful,dislike,famous,small,B,'dislike' is similar in meaning to 'disapprove'.,English Subjects,Synonyms
Which word is a antonym of 'public'?,dark,modern,disagree,private,D,'private' is opposite in meaning to 'public'.,English Subjects,Antonyms
Which word is a synonym of 'slow'?,sluggish,scorching,display,converse,A,'sluggish' is similar in meaning to 'slow'.,English Subjects,Synonyms
Which statement correctly describes the simple present tense?,"a verb tense used for actions happening right now, e.g. 'She is walking to school.'","a verb tense used to describe completed actions in the past, e.g. 'She walked to school.'","a verb tense used to describe habitual actions or general facts, e.g. 'She walks to school.'","a verb tense used for actions completed at an unspecified time before now, e.g. 'She has walked to school.'",C,"By definition, the simple present tense is: a verb tense used to describe habitual actions or general facts, e.g. 'She walks to school.'",English Subjects,Tenses
Which word is opposite in meaning to 'complex'?,high,simple,early,full,B,'simple' is opposite in meaning to 'complex'.,English Subjects,Antonyms
Choose the correct article to fill the blank: '___ ant',no article,a,an,the,C,"'ant' starts with a vowel sound, so the correct article is 'an'.",English Subjects,Articles
Which word is opposite in meaning to 'foolish'?,brave,arrive,attack,wise,D,'wise' is opposite in meaning to 'foolish'.,English Subjects,Antonyms
Which word is a synonym of 'make'?,distant,cunning,anxious,create,D,'create' is similar in meaning to 'make'.,English Subjects,Synonyms
