Question,Option A,Option B,Option C,Option D,Correct Answer,Solution,Category,Subcategory
In which year did The Wright Brothers' first flight take place (approximately)?,1898,1903,1883,1953,B,The Wright Brothers' first flight took place in approximately 1903.,History,Modern History
"Which term matches this description: ""a tribunal established to identify and prosecute heretics in medieval and early modern Spain""?",Guru Nanak,the Spanish Inquisition,the Byzantine Empire,the Ottoman Empire,B,The description matches the Spanish Inquisition: a tribunal established to identify and prosecute heretics in medieval and early modern Spain,History,Medieval History
"Fill in the blank: ______ refers to ""a British trading company that gradually gained control over large parts of India before direct British Crown rule"".",Jawaharlal Nehru,P.V. Narasimha Rao,the East India Company,Rajiv Gandhi,C,the East India Company refers to: a British trading company that gradually gained control over large parts of India before direct British Crown rule,History,Indian History
"Which historical event is described as: ""the revolution led by Vladimir Lenin that established Soviet Russia""?",The Glorious Revolution,The Bolshevik Revolution,The Protestant Reformation,The unification of Germany,B,This describes The Bolshevik Revolution: the revolution led by Vladimir Lenin that established Soviet Russia.,History,Modern History
"Which term matches this description: ""a series of conflicts fought between England and France from 1337 to 1453""?",the Hundred Years' War,Guru Nanak,Qutb-ud-din Aibak,the Knights Templar,A,The description matches the Hundred Years' War: a series of conflicts fought between England and France from 1337 to 1453,History,Medieval History
"Fill in the blank: ______ refers to ""widespread violence that accompanied the partition of British India into India and Pakistan"".",Shivaji Maharaj,Bhagat Singh,the partition riots of 1947,the Poona Pact,C,the partition riots of 1947 refers to: widespread violence that accompanied the partition of British India into India and Pakistan,History,Indian History
"Fill in the blank: ______ refers to ""a powerful empire that ruled much of the Indian subcontinent from the 16th to 19th centuries"".",the Lahore Session of 1929,the Mughal Empire,the Ahmedabad Mill Strike,the founding of Aligarh Muslim University,B,the Mughal Empire refers to: a powerful empire that ruled much of the Indian subcontinent from the 16th to 19th centuries,History,Indian History
What is Mikhail Gorbachev?,the British Prime Minister who led the United Kingdom through most of World War II,"the 1944 Allied invasion of Normandy, France, a major turning point in the campaign to liberate Western Europe in World War II","the last leader of the Soviet Union, known for his policies of glasnost and perestroika",a US policy aimed at containing the spread of communism during the Cold War,C,"Mikhail Gorbachev is: the last leader of the Soviet Union, known for his policies of glasnost and perestroika",History,Modern History
Which statement correctly describes the Lal Bal Pal trio?,"a land revenue system introduced by the British in Bengal, fixing revenue rates paid by zamindars",a 1954 treaty between India and China outlining five principles of peaceful coexistence,a major 1761 battle in Indian history between the Maratha Empire and an Afghan invading force,"referring to Lala Lajpat Rai, Bal Gangadhar Tilak, and Bipin Chandra Pal, prominent early nationalist leaders",D,"By definition, the Lal Bal Pal trio is: referring to Lala Lajpat Rai, Bal Gangadhar Tilak, and Bipin Chandra Pal, prominent early nationalist leaders",History,Indian History
What is The Industrial Revolution?,a religious movement initiated by Martin Luther that led to a major split within Christianity,the event marking the end of ancient Rome's rule in Western Europe,a period of major industrialization and innovation that began in Britain and transformed manufacturing,the year the thirteen American colonies declared independence from British rule,C,The Industrial Revolution refers to: a period of major industrialization and innovation that began in Britain and transformed manufacturing.,History,Modern History
"Which term matches this description: ""a war fought between North and South Korea from 1950 to 1953, involving international forces on both sides""?",the Korean War,Benito Mussolini,the United States Declaration of Independence's author,the Manhattan Project,A,"The description matches the Korean War: a war fought between North and South Korea from 1950 to 1953, involving international forces on both sides",History,Modern History
What is Joseph Stalin?,an 1863 executive order by Abraham Lincoln that declared freedom for enslaved people in Confederate states,a 1955 conference of Asian and African states promoting economic and cultural cooperation and opposing colonialism,"the leader of the Soviet Union from the mid-1920s until 1953, known for his totalitarian rule","an international organisation founded after World War I to maintain world peace, later succeeded by the United Nations",C,"Joseph Stalin is: the leader of the Soviet Union from the mid-1920s until 1953, known for his totalitarian rule",History,Modern History
